area,avg,floor,info,market,title,total,xiaoqu
武夷花园,单价52123元/平米,高楼层(共12层)2004年建板楼  -  , | 2室1厅 | 105.52平米 | 南 北 | 精装,6人关注 / 14天以前发布,"：
通州北苑,单价52066元/平米,高楼层(共23层)2003年建塔楼  -  , | 2室1厅 | 87.39平米 | 西南 | 其他,5人关注 / 2个月以前发布,通典铭居 2室1厅 455万,455,通典铭居 
通州其它,单价47986元/平米,低楼层(共16层)2012年建板楼  -  , | 2室1厅 | 87.11平米 | 南 北 | 精装,2人关注 / 1个月以前发布,精装修明厨明卫两居室、诚意出售、看房方便,418,润枫领尚 
武夷花园,单价50386元/平米,中楼层(共6层)1995年建板楼  -  , | 2室1厅 | 63.51平米 | 南 北 | 简装,6人关注 / 16天以前发布,正规两居客厅带窗，满五年中间楼层 采光充足,320,玉桥中路2号院 
通州其它,单价35375元/平米,中楼层(共16层)2014年建板楼  -  , | 2室1厅 | 75.76平米 | 南 | 精装,8人关注 / 14天以前发布,首开国风美仑 2室1厅 268万,268,首开国风美仑 
马驹桥,单价26988元/平米,低楼层(共20层)2010年建板楼  -  , | 2室1厅 | 81.52平米 | 南 | 其他,6人关注 / 13天以前发布,融科香雪兰溪 2室1厅 220万,220,融科香雪兰溪 
九棵树(家乐福),单价46972元/平米,顶层(共6层)2010年建板楼  -  , | 2室1厅 | 59.61平米 | 南 北 | 简装,33人关注 / 4个月以前发布,南北通透户型 带露台户型，满二年，原值高,280,阿尔法社区三期 
通州北苑,单价38104元/平米,高楼层(共6层)1996年建板楼  -  , | 2室1厅 | 72.96平米 | 南 北 | 简装,17人关注 / 18天以前发布,通州北苑南北通透两居 采光充足 看房随时,278,西马庄园 
通州北苑,单价45185元/平米,顶层(共6层)1999年建板楼  -  , | 2室1厅 | 90.74平米 | 东 西 | 精装,18人关注 / 11个月以前发布,华兴园 2室1厅 410万,410,华兴园 
果园,单价49511元/平米,顶层(共6层)2001年建板楼  -  , | 2室1厅 | 74.53平米 | 南 北 | 精装,10人关注 / 5个月以前发布,产权清晰，无抵押，无贷款 户型方正,369,天元小区 
武夷花园,单价54651元/平米,低楼层(共12层)2005年建板塔结合  -  , | 2室2厅 | 95.15平米 | 南 北 | 简装,4人关注 / 2个月以前发布,"房子南北通透，满五年，落地窗,带电梯",520,荔景园 
武夷花园,单价54145元/平米,底层(共18层)2010年建板塔结合  -  , | 2室1厅 | 74.43平米 | 南 北 | 精装,7人关注 / 2个月以前发布,京贸国际城东区优质南北通透两居室,403,京贸国际城东区 
北关,单价43707元/平米,中楼层(共7层)1998年建板楼  -  , | 2室2厅 | 104.79平米 | 南 北 | 精装,4人关注 / 2个月以前发布,通州北关商务区 房子满五唯一  户型方正 配套完善,458,富河园 
临河里,单价57975元/平米,高楼层(共27层)2012年建板塔结合  -  , | 2室1厅 | 81.07平米 | 南 北 | 精装,11人关注 / 4个月以前发布,全明两居，可等十月份满五唯一过户，只有契税,470,华远铭悦 
北关,单价44091元/平米,中楼层(共6层)1998年建板楼  -  , | 2室1厅 | 75.98平米 | 南 北 | 简装,3人关注 / 23天以前发布,西潞苑小区 2室1厅 335万,335,西潞苑小区 
乔庄,单价42348元/平米,底层(共11层)2003年建板塔结合  -  , | 2室1厅 | 94.22平米 | 东南 | 简装,17人关注 / 3个月以前发布,运乔嘉园东南向两居室  低楼层  全明格局,399,运乔嘉园 
玉桥,单价53692元/平米,顶层(共18层)2014年建板楼  -  , | 2室1厅 | 89.4平米 | 南 北 | 精装,44人关注 / 1个月以前发布,合生精装两居  高楼层  看房随时,480,合生滨江帝景 
通州其它,单价37289元/平米,高楼层(共20层)2015年建板楼  -  , | 2室2厅 | 88.5平米 | 南 | 精装,14人关注 / 1个月以前发布,富力尚悦居，全南二居精装修，楼层好视野开阔，满二年,330,富力尚悦居 
通州北苑,单价44196元/平米,底层(共6层)1999年建板楼  -  , | 2室2厅 | 94.58平米 | 南 北 | 精装,7人关注 / 2个月以前发布,万达商圈+精装两居室+低楼层+满五年家庭就这一套,418,华兴园 
潞苑,单价64926元/平米,底层(共27层)2012年建塔楼  -  , | 2室1厅 | 70.85平米 | 东南 南 | 简装,37人关注 / 一年前发布,清水湾人车分流， 水系环绕，新小区，,460,K2清水湾 
通州北苑,单价68531元/平米,底层(共10层)2012年建塔楼  -  , | 2室2厅 | 55.45平米 | 西 | 简装,44人关注 / 7个月以前发布,M5朗峰西向LOFT挑高4.89米万达商圈,380,M5朗峰 
潞苑,单价38566元/平米,顶层(共6层)1996年建板楼  -  , | 2室2厅 | 88.94平米 | 南 北 | 精装,6人关注 / 6个月以前发布,满五唯一 采光好 无抵押 无贷款 南北通透 诚意出售,343,枫露花园 
马驹桥,单价31127元/平米,高楼层(共14层)2010年建板楼  -  , | 2室1厅 | 90.92平米 | 东 西 | 精装,9人关注 / 4个月以前发布,珠江逸景东西通透两居室，业主自住，保持好,283,珠江逸景 
北关,单价41280元/平米,中楼层(共6层)1995年建板楼  -  , | 2室2厅 | 86平米 | 南 北 | 简装,8人关注 / 3个月以前发布,西潞苑小区 2室2厅 355万,355,西潞苑小区 
武夷花园,单价46283元/平米,低楼层(共28层)2004年建塔楼  -  , | 2室1厅 | 97.23平米 | 西北 | 简装,6人关注 / 3个月以前发布,河畔丽景 2室1厅 450万,450,河畔丽景 
梨园,单价44101元/平米,低楼层(共20层)2003年建塔楼  -  , | 2室1厅 | 78.23平米 | 西南 | 简装,14人关注 / 3个月以前发布,梨园 时尚街区西区 正规两居室 低总价 诚心出售,345,时尚街区西区 
临河里,单价49956元/平米,低楼层(共16层)2009年建板塔结合  -  , | 2室2厅 | 100.09平米 | 南 北 | 简装,4人关注 / 2个月以前发布,DBC加州小镇C区 2室2厅 500万,500,DBC加州小镇C区 
临河里,单价47620元/平米,低楼层(共24层)2010年建板塔结合  -  , | 2室1厅 | 86.1平米 | 西北 | 简装,16人关注 / 2个月以前发布,华业东方玫瑰B区 2室1厅 410万,410,华业东方玫瑰B区 
临河里,单价45504元/平米,底层(共29层)2012年建板楼  -  , | 2室1厅 | 83.51平米 | 南 | 简装,2人关注 / 2个月以前发布,纯南向两居   采光好 不临街不把边,380,方恒东景 
乔庄,单价43507元/平米,高楼层(共6层)1996年建板楼  -  , | 2室1厅 | 91.71平米 | 南 北 | 简装,2人关注 / 2个月以前发布,南北通透双卫生间 满二年，原值275万，次顶层,399,玉桥东路34号院 
北关,单价42935元/平米,低楼层(共6层)1994年建板楼  -  , | 2室1厅 | 68.01平米 | 南 北 | 其他,12人关注 / 2个月以前发布,北关商务区 南北通透两居 交通方便,292,通惠小区 
临河里,单价53561元/平米,低楼层(共27层)2012年建板塔结合  -  , | 2室1厅 | 85.51平米 | 东 西 | 简装,10人关注 / 1个月以前发布,华业东方玫瑰A区 2室1厅 458万,458,华业东方玫瑰A区 
潞苑,单价65669元/平米,中楼层(共27层)2011年建塔楼  -  , | 2室1厅 | 86.8平米 | 南 | 精装,8人关注 / 1个月以前发布,朝南向 采光好  视野开阔  装修好,570,K2清水湾 
玉桥,单价51418元/平米,中楼层(共12层)2004年建板塔结合  -  , | 2室1厅 | 79.74平米 | 南 北 | 其他,2人关注 / 1个月以前发布,京艺天朗 2室1厅 410万,410,京艺天朗 
临河里,单价60720元/平米,高楼层(共26层)2011年建板塔结合  -  , | 2室1厅 | 85.64平米 | 南 北 | 简装,5人关注 / 1个月以前发布,海棠湾二期 2室1厅 520万,520,海棠湾二期 
临河里,单价23192元/平米,顶层(共7层)2013年建板楼  -  , | 3房间1卫 | 53.9平米 | 东 | 其他,2人关注 / 1个月以前发布,金隅自由筑 3房间1卫 125万,125,金隅自由筑 
北关,单价49098元/平米,中楼层(共26层)2007年建塔楼  -  , | 2室1厅 | 81.47平米 | 东 | 简装,106人关注 / 一年前发布,通州北关商圈 财富东方 婚房东向两居,400,财富东方 
通州北苑,单价41808元/平米,顶层(共6层)1995年建板楼  -  , | 2室1厅 | 62.19平米 | 南 北 | 简装,11人关注 / 一年前发布,南北向两居室 交通便利 无遮挡采光好,260,铁路宿舍 
万达,单价46238元/平米,中楼层(共7层)2002年建板楼  -  , | 2室2厅 | 78.94平米 | 南 北 | 其他,1人关注 / 31天以前发布,皓月苑 2室2厅 365万,365,皓月苑 
临河里,单价48102元/平米,低楼层(共21层)2012年建板塔结合  -  , | 2室1厅 | 79平米 | 南 北 | 简装,2人关注 / 7天以前发布,新城乐居  南北通透两居室 直观环球影城 地铁7号线,380,新城乐居 
北关,单价42976元/平米,中楼层(共6层)1993年建板楼  -  , | 2室1厅 | 67.48平米 | 南 北 | 简装,1人关注 / 6天以前发布,永顺西里 2室1厅 290万,290,永顺西里 
北关,单价42070元/平米,顶层(共4层)2000年建板楼  -  , | 2室1厅 | 64.18平米 | 东 西 | 简装,4人关注 / 6天以前发布,西潞苑小区 2室1厅 270万,270,西潞苑小区 
马驹桥,单价30394元/平米,低楼层(共14层)2011年建板楼  -  , | 2室1厅 | 90.81平米 | 南 北 | 精装,2人关注 / 5天以前发布,合生世界村 2室1厅 276万,276,合生世界村 
马驹桥,单价30326元/平米,高楼层(共14层)2009年建板楼  -  , | 2室1厅 | 96.29平米 | 南 | 精装,6人关注 / 28天以前发布,珠江逸景 2室1厅 292万,292,珠江逸景 
万达,单价58246元/平米,中楼层(共6层)1982年建板楼  -  , | 2室1厅 | 54.94平米 | 南 北 | 精装,1人关注 / 23天以前发布,万达对面，运河商圈优质小两居出售啦,320,北京光学仪器厂家属院 
马驹桥,单价32714元/平米,中楼层(共14层)2009年建板楼  -  , | 2室1厅 | 96.29平米 | 南 | 其他,5人关注 / 16天以前发布,珠江逸景 2室1厅 315万,315,珠江逸景 
梨园,单价51722元/平米,中楼层(共20层)2003年建塔楼  -  , | 2室1厅 | 67.67平米 | 西南 | 其他,3人关注 / 4天以前发布,西南向全明户型小两居，只有契税,350,时尚街区东区 
九棵树(家乐福),单价37353元/平米,中楼层(共22层)2008年建板塔结合  -  , | 2室1厅 | 87.01平米 | 东 西 | 精装,5人关注 / 4天以前发布,大方居，商品房，中间层，精装修，有电梯,325,大方居 
果园,单价46896元/平米,低楼层(共6层)1999年建板楼  -  , | 2室1厅 | 75.06平米 | 南 北 | 其他,0人关注 / 1天以前发布,果园235号院 2室1厅 352万,352,果园235号院 
通州其它,单价33012元/平米,低楼层(共16层)2014年建板楼  -  , | 2室1厅 | 78.76平米 | 南 | 简装,13人关注 / 1个月以前发布,首开国风美仑，全南向二居，诚心出售,260,首开国风美仑 
通州北苑,单价38632元/平米,顶层(共6层)1998年建板楼  -  , | 2室1厅 | 72.48平米 | 南 北 | 其他,2人关注 / 25天以前发布,西马庄园 2室1厅 280万,280,西马庄园 
通州其它,单价40222元/平米,顶层(共16层)板楼  -  , | 2室1厅 | 66.88平米 | 南 北 | 精装,5人关注 / 21天以前发布,首开国风美仑 2室1厅 269万,269,首开国风美仑 
马驹桥,单价36317元/平米,中楼层(共22层)2009年建板楼  -  , | 2室1厅 | 77.1平米 | 南 北 | 精装,36人关注 / 7个月以前发布,东亚瑞晶苑 商品房 精装修 两居室,280,东亚瑞晶苑 
果园,单价49550元/平米,中楼层(共6层)2002年建板楼  -  , | 2室1厅 | 89.81平米 | 南 北 | 精装,17人关注 / 2个月以前发布,新华联家园南区 2室1厅 445万,445,新华联家园南区 
潞苑,单价42816元/平米,低楼层(共28层)2016年建板塔结合  -  , | 2室1厅 | 95.76平米 | 南 北 | 其他,5人关注 / 1个月以前发布,中国铁建通瑞嘉苑 2室1厅 410万,410,中国铁建通瑞嘉苑 
九棵树(家乐福),单价48712元/平米,中楼层(共6层)2009年建板楼  -  , | 2室1厅 | 88.07平米 | 南 北 | 精装,6人关注 / 1个月以前发布,阿尔法社区二期 2室1厅 429万,429,阿尔法社区二期 
武夷花园,单价59453元/平米,顶层(共13层)2012年建塔楼  -  , | 3房间1卫 | 29.94平米 | 北 | 精装,139人关注 / 一年前发布,百合湾北向精装 挑高5.49米 园林绿化 绿城物业,178,百合湾 
通州北苑,单价44319元/平米,顶层(共6层)1996年建板楼  -  , | 2室1厅 | 68.82平米 | 东 西 | 精装,32人关注 / 6个月以前发布,万达商圈，满五年精装修，诚心卖，距离地铁735米,305,西果园小区 
通州其它,单价39957元/平米,顶层(共16层)2014年建板楼  -  , | 2室1厅 | 73.33平米 | 南 | 精装,41人关注 / 6个月以前发布,精装两居室，业主自住，满二年。,293,首开国风美仑 
万达,单价44614元/平米,低楼层(共6层)1987年建板楼  -  , | 2室1厅 | 57.83平米 | 南 北 | 其他,6人关注 / 1个月以前发布,西营前街 2室1厅 258万,258,西营前街 
武夷花园,单价54011元/平米,高楼层(共14层)2013年建塔楼  -  , | 3房间1卫 | 37.03平米 | 东 | 简装,46人关注 / 一年前发布,东向复式，挑高5.49米，可观运河美景，需全款,200,百合湾 
万达,单价36226元/平米,低楼层(共32层)2013年建塔楼  -  , | 3房间1卫 | 118.7平米 | 南 | 简装,16人关注 / 11个月以前发布,万达广场 3房间1卫 430万,430,万达广场 
武夷花园,单价64868元/平米,中楼层(共14层)2012年建塔楼  -  , | 4房间2卫 | 36.69平米 | 东 | 精装,28人关注 / 一年前发布,百合湾 4房间2卫 238万,238,百合湾 
临河里,单价23011元/平米,中楼层(共7层)2013年建板塔结合  -  , | 3房间1卫 | 58.67平米 | 东 | 精装,22人关注 / 9个月以前发布,金隅自由筑 3房间1卫 135万,135,金隅自由筑 
临河里,单价20919元/平米,中楼层(共7层)2013年建板塔结合  -  , | 4房间1卫 | 98平米 | 东南 | 精装,22人关注 / 8个月以前发布,金隅自由筑 4房间1卫 205万,205,金隅自由筑 
临河里,单价23464元/平米,底层(共7层)2013年建板楼  -  , | 3房间1卫 | 67.34平米 | 南 | 精装,3人关注 / 8个月以前发布,金隅自由筑 3房间1卫 158万,158,金隅自由筑 
临河里,单价56718元/平米,中楼层(共27层)2012年建塔楼  -  , | 2室1厅 | 89.92平米 | 东南 | 其他,28人关注 / 3个月以前发布,海棠湾三期 2室1厅 510万,510,海棠湾三期 
通州北苑,单价46966元/平米,低楼层(共18层)2008年建板楼  -  , | 2室2厅 | 108.59平米 | 东南 北 | 毛坯,16人关注 / 2个月以前发布,果园城铁！广渠快速！09电梯板楼！明厨明卫！,510,世纪星城三期 
九棵树(家乐福),单价50084元/平米,底层(共6层)2010年建板楼  -  , | 2室1厅 | 89.85平米 | 南 北 | 简装,26人关注 / 2个月以前发布,阿尔法社区三期 2室1厅 450万,450,阿尔法社区三期 
通州北苑,单价49533元/平米,高楼层(共10层)2005年建板楼  -  , | 2室2厅 | 109.02平米 | 南 北 | 精装,15人关注 / 1个月以前发布,世纪星城 2室2厅 540万,540,世纪星城 
通州其它,单价33632元/平米,低楼层(共13层)2017年建暂无数据  -  , | 3房间2卫 | 64.82平米 | 西 | 精装,14人关注 / 2个月以前发布,通州台湖 商业齐全 精装 64平米 复式 急售,218,泰禾一号街区 
九棵树(家乐福),单价48722元/平米,高楼层(共6层)2004年建板楼  -  , | 2室1厅 | 83.33平米 | 南 北 | 精装,2人关注 / 3个月以前发布,中泽雅园04年社区，正规两居室，房子中高层，采光好,406,中泽雅园 
武夷花园,单价64653元/平米,低楼层(共33层)2009年建板塔结合  -  , | 2室1厅 | 89.71平米 | 南 | 精装,15人关注 / 3个月以前发布,此房满五年唯一，全南向正规两居，精装房,580,运河湾 
九棵树(家乐福),单价50511元/平米,高楼层(共24层)2006年建塔楼  -  , | 2室1厅 | 98.99平米 | 东南 | 精装,10人关注 / 2个月以前发布,九棵树城铁边 瑞都国际南向大二居 满五唯一,500,瑞都国际北区 
北关,单价43828元/平米,中楼层(共7层)2002年建板楼  -  , | 2室2厅 | 108.38平米 | 南 北 | 其他,7人关注 / 2个月以前发布,天赐良园二期 2室2厅 475万,475,天赐良园二期 
临河里,单价45273元/平米,中楼层(共6层)2005年建板楼  -  , | 2室1厅 | 87.25平米 | 南 北 | 精装,4人关注 / 1个月以前发布,迎喜家园 2室1厅 395万,395,迎喜家园 
马驹桥,单价29610元/平米,中楼层(共14层)2011年建板楼  -  , | 2室1厅 | 92.2平米 | 西 | 简装,2人关注 / 1个月以前发布,合生世界村西向两居室，精装修，保持好,273,合生世界村 
